id	reason
ISL1_chr5:51392398-51392614_Ledidi_run-1_target-6.42_10	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-2_target-6.42_3	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-2_target-6.42_4	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-2_target-6.42_5	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-2_target-6.42_7	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-2_target-6.42_8	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-2_target-6.42_9	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-2_target-6.42_10	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-3_target-6.42_3	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-3_target-6.42_5	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-3_target-6.42_6	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-3_target-6.42_7	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-3_target-6.42_8	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-3_target-6.42_9	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-3_target-6.42_10	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-4_target-6.42_2	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-4_target-6.42_3	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-4_target-6.42_5	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-4_target-6.42_6	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-4_target-6.42_7	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-4_target-6.42_8	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-4_target-6.42_9	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-4_target-6.42_10	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-5_target-6.42_2	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-5_target-6.42_3	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-5_target-6.42_4	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-5_target-6.42_5	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-5_target-6.42_6	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-5_target-6.42_7	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-5_target-6.42_8	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-5_target-6.42_9	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-5_target-6.42_10	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-6_target-6.42_4	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-6_target-6.42_6	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-6_target-6.42_7	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-6_target-6.42_8	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-6_target-6.42_9	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-6_target-6.42_10	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-7_target-6.42_1	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-7_target-6.42_4	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-7_target-6.42_6	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-7_target-6.42_8	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-7_target-6.42_9	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-7_target-6.42_10	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-8_target-6.42_2	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-8_target-6.42_3	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-8_target-6.42_5	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-8_target-6.42_7	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-8_target-6.42_8	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-8_target-6.42_9	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-8_target-6.42_10	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-9_target-6.42_2	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-9_target-6.42_3	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-9_target-6.42_5	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-9_target-6.42_6	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-9_target-6.42_7	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-9_target-6.42_8	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-9_target-6.42_9	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-9_target-6.42_10	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-10_target-6.42_2	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-10_target-6.42_5	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-10_target-6.42_6	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-10_target-6.42_7	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-10_target-6.42_8	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-10_target-6.42_10	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-1_target-7.64_3	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-2_target-7.64_9	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-3_target-7.64_2	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-3_target-7.64_3	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-3_target-7.64_5	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-3_target-7.64_6	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-3_target-7.64_7	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-3_target-7.64_8	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-3_target-7.64_9	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-3_target-7.64_10	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-4_target-7.64_3	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-4_target-7.64_8	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-5_target-7.64_3	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-5_target-7.64_6	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-5_target-7.64_7	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-5_target-7.64_9	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-6_target-7.64_5	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-6_target-7.64_7	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-7_target-7.64_3	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-7_target-7.64_5	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-7_target-7.64_6	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-7_target-7.64_8	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-7_target-7.64_9	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-8_target-7.64_3	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-8_target-7.64_8	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-9_target-7.64_8	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-9_target-7.64_10	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-10_target-7.64_8	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-10_target-7.64_9	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-6_target-10.88_10	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-9_target-10.88_10	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-10_target-10.88_3	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-10_target-10.88_4	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-10_target-10.88_5	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-10_target-10.88_6	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-10_target-10.88_8	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-10_target-10.88_9	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-10_target-10.88_10	duplicate_sequence
ISL1_chr5:51392398-51392614_Ledidi_run-1_target-5.87_1	no_addition_or_significant_increase
ISL1_chr5:51392398-51392614_Ledidi_run-1_target-5.87_8	no_addition_or_significant_increase
ISL1_chr5:51392398-51392614_Ledidi_run-2_target-5.87_1	no_addition_or_significant_increase
ISL1_chr5:51392398-51392614_Ledidi_run-3_target-5.87_2	no_addition_or_significant_increase
ISL1_chr5:51392398-51392614_Ledidi_run-4_target-5.87_1	no_addition_or_significant_increase
ISL1_chr5:51392398-51392614_Ledidi_run-9_target-5.87_1	no_addition_or_significant_increase
ISL1_chr5:51392398-51392614_Ledidi_run-2_target-6.42_6	no_addition_or_significant_increase
ISL1_chr5:51392398-51392614_Ledidi_run-4_target-6.42_1	no_addition_or_significant_increase
ISL1_chr5:51392398-51392614_Ledidi_run-1_target-5.87_7	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-1_target-5.87_10	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-1_target-6.42_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-5_target-6.42_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-6_target-6.42_3	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-6_target-6.42_5	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-7_target-6.42_2	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-8_target-6.42_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-10_target-6.42_3	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-10_target-6.42_4	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-10_target-6.42_9	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-1_target-7.64_2	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-1_target-7.64_4	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-1_target-7.64_5	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-4_target-7.64_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-4_target-7.64_2	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-4_target-7.64_4	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-4_target-7.64_5	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-4_target-7.64_6	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-4_target-7.64_10	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-5_target-7.64_2	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-5_target-7.64_4	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-5_target-7.64_5	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-6_target-7.64_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-6_target-7.64_2	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-6_target-7.64_3	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-6_target-7.64_4	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-6_target-7.64_8	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-7_target-7.64_2	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-7_target-7.64_7	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-7_target-7.64_10	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-8_target-7.64_6	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-9_target-7.64_4	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-1_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-1_target-10.88_2	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-1_target-10.88_3	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-1_target-10.88_4	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-1_target-10.88_5	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-1_target-10.88_6	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-1_target-10.88_7	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-1_target-10.88_8	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-1_target-10.88_9	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-1_target-10.88_10	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-2_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-2_target-10.88_2	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-2_target-10.88_3	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-2_target-10.88_4	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-2_target-10.88_5	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-2_target-10.88_6	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-2_target-10.88_7	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-2_target-10.88_8	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-2_target-10.88_9	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-2_target-10.88_10	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-3_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-3_target-10.88_2	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-3_target-10.88_3	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-3_target-10.88_4	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-3_target-10.88_5	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-3_target-10.88_6	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-3_target-10.88_7	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-3_target-10.88_8	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-3_target-10.88_9	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-3_target-10.88_10	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-4_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-4_target-10.88_2	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-4_target-10.88_3	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-4_target-10.88_4	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-4_target-10.88_5	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-4_target-10.88_6	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-4_target-10.88_7	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-4_target-10.88_8	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-4_target-10.88_9	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-4_target-10.88_10	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-5_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-5_target-10.88_2	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-5_target-10.88_3	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-5_target-10.88_4	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-5_target-10.88_5	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-5_target-10.88_6	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-5_target-10.88_7	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-5_target-10.88_8	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-5_target-10.88_9	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-5_target-10.88_10	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-6_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-6_target-10.88_2	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-6_target-10.88_3	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-6_target-10.88_4	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-6_target-10.88_5	baseline_vs_mpra_diff_gt_0.5
