id	reason
ISL1_chr5:51398819-51399745_ISM_run-1_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51398819-51399745_ISM_run-2_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51398819-51399745_ISM_run-3_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51398819-51399745_ISM_run-4_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51398819-51399745_ISM_run-5_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51398819-51399745_ISM_run-6_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51398819-51399745_ISM_run-7_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51398819-51399745_ISM_run-8_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51398819-51399745_ISM_run-9_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51398819-51399745_ISM_run-10_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51398819-51399745_ISM_run-11_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51398819-51399745_ISM_run-13_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51398819-51399745_ISM_run-14_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51398819-51399745_ISM_run-16_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51398819-51399745_ISM_run-17_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51398819-51399745_ISM_run-18_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51398819-51399745_ISM_run-19_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51398819-51399745_ISM_run-21_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51398819-51399745_ISM_run-22_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51398819-51399745_ISM_run-23_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51398819-51399745_ISM_run-24_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51398819-51399745_ISM_run-25_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51398819-51399745_ISM_run-26_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51398819-51399745_ISM_run-28_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51398819-51399745_ISM_run-29_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51398819-51399745_ISM_run-30_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51398819-51399745_ISM_run-31_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51398819-51399745_ISM_run-32_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51398819-51399745_ISM_run-33_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51398819-51399745_ISM_run-34_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51398819-51399745_ISM_run-36_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51398819-51399745_ISM_run-37_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51398819-51399745_ISM_run-38_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51398819-51399745_ISM_run-39_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51398819-51399745_ISM_run-40_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51398819-51399745_ISM_run-41_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51398819-51399745_ISM_run-43_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51398819-51399745_ISM_run-44_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51398819-51399745_ISM_run-45_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51398819-51399745_ISM_run-46_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51398819-51399745_ISM_run-47_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51398819-51399745_ISM_run-48_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51398819-51399745_ISM_run-49_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51398819-51399745_ISM_run-50_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51398819-51399745_ISM_run-51_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51398819-51399745_ISM_run-52_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51398819-51399745_ISM_run-53_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51398819-51399745_ISM_run-54_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51398819-51399745_ISM_run-55_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51398819-51399745_ISM_run-56_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51398819-51399745_ISM_run-57_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51398819-51399745_ISM_run-58_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51398819-51399745_ISM_run-59_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51398819-51399745_ISM_run-60_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51398819-51399745_ISM_run-61_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51398819-51399745_ISM_run-62_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51398819-51399745_ISM_run-65_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51398819-51399745_ISM_run-66_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51398819-51399745_ISM_run-67_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51398819-51399745_ISM_run-68_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51398819-51399745_ISM_run-69_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51398819-51399745_ISM_run-70_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51398819-51399745_ISM_run-72_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51398819-51399745_ISM_run-73_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51398819-51399745_ISM_run-74_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51398819-51399745_ISM_run-75_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51398819-51399745_ISM_run-76_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51398819-51399745_ISM_run-77_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51398819-51399745_ISM_run-78_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51398819-51399745_ISM_run-80_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51398819-51399745_ISM_run-82_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51398819-51399745_ISM_run-83_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51398819-51399745_ISM_run-84_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51398819-51399745_ISM_run-85_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51398819-51399745_ISM_run-87_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51398819-51399745_ISM_run-88_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51398819-51399745_ISM_run-89_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51398819-51399745_ISM_run-90_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51398819-51399745_ISM_run-91_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51398819-51399745_ISM_run-92_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51398819-51399745_ISM_run-95_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51398819-51399745_ISM_run-96_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51398819-51399745_ISM_run-97_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51398819-51399745_ISM_run-98_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51398819-51399745_ISM_run-99_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51398819-51399745_ISM_run-100_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
