id	reason
ISL1_chr5:51392398-51392614_ISM_run-40_target-5.87_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-41_target-5.87_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-42_target-5.87_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-43_target-5.87_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-44_target-5.87_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-45_target-5.87_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-46_target-5.87_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-47_target-5.87_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-48_target-5.87_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-49_target-5.87_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-50_target-5.87_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-51_target-5.87_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-52_target-5.87_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-53_target-5.87_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-54_target-5.87_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-55_target-5.87_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-56_target-5.87_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-57_target-5.87_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-58_target-5.87_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-59_target-5.87_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-60_target-5.87_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-61_target-5.87_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-62_target-5.87_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-63_target-5.87_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-64_target-5.87_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-65_target-5.87_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-66_target-5.87_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-67_target-5.87_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-68_target-5.87_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-69_target-5.87_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-70_target-5.87_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-71_target-5.87_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-72_target-5.87_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-73_target-5.87_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-74_target-5.87_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-75_target-5.87_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-76_target-5.87_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-77_target-5.87_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-78_target-5.87_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-79_target-5.87_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-80_target-5.87_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-81_target-5.87_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-82_target-5.87_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-83_target-5.87_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-84_target-5.87_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-85_target-5.87_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-86_target-5.87_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-87_target-5.87_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-88_target-5.87_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-89_target-5.87_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-90_target-5.87_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-91_target-5.87_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-92_target-5.87_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-93_target-5.87_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-94_target-5.87_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-95_target-5.87_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-96_target-5.87_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-97_target-5.87_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-98_target-5.87_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-99_target-5.87_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-100_target-5.87_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-14_target-6.42_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-17_target-6.42_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-19_target-6.42_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-20_target-6.42_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-21_target-6.42_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-22_target-6.42_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-24_target-6.42_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-25_target-6.42_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-26_target-6.42_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-27_target-6.42_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-29_target-6.42_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-30_target-6.42_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-32_target-6.42_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-33_target-6.42_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-34_target-6.42_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-37_target-6.42_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-38_target-6.42_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-39_target-6.42_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-40_target-6.42_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-41_target-6.42_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-42_target-6.42_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-43_target-6.42_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-44_target-6.42_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-45_target-6.42_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-46_target-6.42_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-47_target-6.42_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-48_target-6.42_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-49_target-6.42_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-51_target-6.42_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-52_target-6.42_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-53_target-6.42_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-55_target-6.42_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-56_target-6.42_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-57_target-6.42_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-58_target-6.42_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-59_target-6.42_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-60_target-6.42_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-61_target-6.42_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-62_target-6.42_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-63_target-6.42_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-64_target-6.42_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-65_target-6.42_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-66_target-6.42_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-67_target-6.42_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-68_target-6.42_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-69_target-6.42_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-70_target-6.42_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-71_target-6.42_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-72_target-6.42_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-74_target-6.42_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-75_target-6.42_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-76_target-6.42_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-77_target-6.42_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-78_target-6.42_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-79_target-6.42_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-80_target-6.42_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-81_target-6.42_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-82_target-6.42_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-83_target-6.42_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-84_target-6.42_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-85_target-6.42_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-86_target-6.42_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-87_target-6.42_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-88_target-6.42_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-89_target-6.42_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-90_target-6.42_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-91_target-6.42_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-92_target-6.42_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-93_target-6.42_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-94_target-6.42_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-95_target-6.42_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-96_target-6.42_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-97_target-6.42_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-98_target-6.42_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-99_target-6.42_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-100_target-6.42_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-11_target-7.64_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-21_target-7.64_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-22_target-7.64_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-57_target-7.64_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-60_target-7.64_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-62_target-7.64_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-70_target-7.64_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-74_target-7.64_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-78_target-7.64_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-97_target-7.64_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-98_target-7.64_1	duplicate_sequence
ISL1_chr5:51392398-51392614_ISM_run-1_target-5.87_1	no_addition_or_significant_increase
ISL1_chr5:51392398-51392614_ISM_run-2_target-5.87_1	no_addition_or_significant_increase
ISL1_chr5:51392398-51392614_ISM_run-3_target-5.87_1	no_addition_or_significant_increase
ISL1_chr5:51392398-51392614_ISM_run-5_target-5.87_1	no_addition_or_significant_increase
ISL1_chr5:51392398-51392614_ISM_run-6_target-5.87_1	no_addition_or_significant_increase
ISL1_chr5:51392398-51392614_ISM_run-1_target-6.42_1	no_addition_or_significant_increase
ISL1_chr5:51392398-51392614_ISM_run-3_target-6.42_1	no_addition_or_significant_increase
ISL1_chr5:51392398-51392614_ISM_run-7_target-6.42_1	no_addition_or_significant_increase
ISL1_chr5:51392398-51392614_ISM_run-10_target-6.42_1	no_addition_or_significant_increase
ISL1_chr5:51392398-51392614_ISM_run-12_target-6.42_1	no_addition_or_significant_increase
ISL1_chr5:51392398-51392614_ISM_run-13_target-6.42_1	no_addition_or_significant_increase
ISL1_chr5:51392398-51392614_ISM_run-16_target-6.42_1	no_addition_or_significant_increase
ISL1_chr5:51392398-51392614_ISM_run-18_target-6.42_1	no_addition_or_significant_increase
ISL1_chr5:51392398-51392614_ISM_run-28_target-6.42_1	no_addition_or_significant_increase
ISL1_chr5:51392398-51392614_ISM_run-4_target-6.42_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-8_target-6.42_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-9_target-6.42_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-15_target-6.42_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-50_target-6.42_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-1_target-7.64_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-2_target-7.64_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-3_target-7.64_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-4_target-7.64_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-6_target-7.64_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-7_target-7.64_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-8_target-7.64_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-9_target-7.64_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-13_target-7.64_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-14_target-7.64_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-15_target-7.64_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-18_target-7.64_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-23_target-7.64_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-24_target-7.64_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-25_target-7.64_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-27_target-7.64_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-29_target-7.64_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-31_target-7.64_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-32_target-7.64_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-33_target-7.64_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-34_target-7.64_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-38_target-7.64_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-41_target-7.64_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-42_target-7.64_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-44_target-7.64_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-45_target-7.64_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-46_target-7.64_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-48_target-7.64_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-49_target-7.64_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-50_target-7.64_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-51_target-7.64_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-53_target-7.64_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-54_target-7.64_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-55_target-7.64_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-56_target-7.64_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-63_target-7.64_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-64_target-7.64_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-65_target-7.64_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-68_target-7.64_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-69_target-7.64_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-71_target-7.64_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-75_target-7.64_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-76_target-7.64_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-79_target-7.64_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-81_target-7.64_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-83_target-7.64_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-86_target-7.64_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-88_target-7.64_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-89_target-7.64_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-90_target-7.64_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-92_target-7.64_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-95_target-7.64_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-96_target-7.64_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-99_target-7.64_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-100_target-7.64_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-1_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-2_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-3_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-4_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-5_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-6_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-7_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-8_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-10_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-11_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-12_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-13_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-17_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-18_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-19_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-20_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-21_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-23_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-24_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-25_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-26_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-27_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-28_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-29_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-30_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-32_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-33_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-34_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-35_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-36_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-37_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-38_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-39_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-40_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-42_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-43_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-44_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-45_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-46_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-47_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-48_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-49_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-51_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-52_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-53_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
